"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"KEGG_2019_Mouse.1","Parkinson disease","7/144",4.9830276442447e-08,1.50985737620614e-05,0,0,20.2546296296296,340.574367878187,"ATP6;ND1;CYTB;ND3;COX7C;PRKACB;ND4"
"KEGG_2019_Mouse.2","Oxidative phosphorylation","6/134",7.87263925170447e-07,0.000119270484663323,0,0,18.6567164179104,262.21459493937,"ATP6;ND1;CYTB;ND3;COX7C;ND4"
"KEGG_2019_Mouse.3","Thermogenesis","7/231",1.23217462546207e-06,0.000124449637171669,0,0,12.6262626262626,171.802145977915,"ATP6;ND1;CYTB;ND3;COX7C;PRKACB;ND4"
"KEGG_2019_Mouse.4","Ribosome","6/170",3.15174102621025e-06,0.000238744382735427,0,0,14.7058823529412,186.287581633521,"RPS28;RPS19;RPS8;RPS29;RPS27RT;RPL38"
"BioPlanet_2019.1","Electron transport chain","6/105",1.85981178248454e-07,0.000280831579155166,0,0,23.8095238095238,368.99096096586,"ATP6;ND1;CYTB;ND3;COX7C;ND4"
"BioPlanet_2019.3","Oxidative phosphorylation","6/136",8.5880410433466e-07,0.000432264732515112,0,0,18.3823529411765,256.759650584604,"ATP6;ND1;CYTB;ND3;COX7C;ND4"
"BioPlanet_2019.2","Parkinson's disease","6/131",6.89164588160904e-07,0.000520319264061482,0,0,19.0839694656489,270.75926936433,"ATP6;ND1;CYTB;ND3;COX7C;ND4"
"Reactome_2016.6","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)_Homo sapiens_R-HSA-975956","5/89",2.29356055470974e-06,0.000584857941450983,0,0,23.4082397003745,303.965475667289,"RPS28;RPS19;RPS8;RPS29;RPL38"
"Reactome_2016.13","GTP hydrolysis and joining of the 60S ribosomal subunit_Homo sapiens_R-HSA-72706","5/107",5.68781586586685e-06,0.000669412174982791,0,0,19.4704049844237,235.147668192633,"RPS28;RPS19;RPS8;RPS29;RPL38"
"Reactome_2016.14","Formation of the ternary complex, and subsequently, the 43S complex_Homo sapiens_R-HSA-72695","4/50",6.20026900530067e-06,0.000677600827007859,0,0,33.3333333333333,399.697262630091,"RPS28;RPS19;RPS8;RPS29"
"Reactome_2016.15","Selenoamino acid metabolism_Homo sapiens_R-HSA-2408522","5/111",6.80822260519902e-06,0.0006944387057303,0,0,18.7687687687688,223.29916421991,"RPS28;RPS19;RPS8;RPS29;RPL38"
"Reactome_2016.17","Eukaryotic Translation Initiation_Homo sapiens_R-HSA-72613","5/114",7.75652359759349e-06,0.000698087123783415,0,0,18.2748538011696,215.039771822871,"RPS28;RPS19;RPS8;RPS29;RPL38"
"Reactome_2016.5","Eukaryotic Translation Elongation_Homo sapiens_R-HSA-156842","5/89",2.29356055470974e-06,0.000701829529741179,0,0,23.4082397003745,303.965475667289,"RPS28;RPS19;RPS8;RPS29;RPL38"
"Reactome_2016.12","SRP-dependent cotranslational protein targeting to membrane_Homo sapiens_R-HSA-1799339","5/107",5.68781586586685e-06,0.000725196522898024,0,0,19.4704049844237,235.147668192633,"RPS28;RPS19;RPS8;RPS29;RPL38"
