"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"BioPlanet_2019.1","Gene expression","8/968",5.05574355833193e-05,0.0763417277308121,0,0,5.69962952408093,56.3830181229901,"TBP;PABPN1;EXOSC9;UBE2D1;SARS;EIF3H;RPS11;HIST1H2AC"
"Reactome_2016.10","B-WICH complex positively regulates rRNA expression_Homo sapiens_R-HSA-5250924","2/58",0.0031910131140573,0.488225006450766,0,0,23.7812128418549,136.680542734674,"TBP;HIST1H2AC"
"Reactome_2016.2","Cellular response to hypoxia_Homo sapiens_R-HSA-2262749","2/26",0.000645671964964878,0.493939053198132,0,0,53.0503978779841,389.666789248001,"CITED2;UBE2D1"
"Reactome_2016.9","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S_Homo sapiens_R-HSA-72662","2/58",0.0031910131140573,0.54247222938974,0,0,23.7812128418549,136.680542734674,"EIF3H;RPS11"
"Reactome_2016.16","RNA Polymerase I Transcription_Homo sapiens_R-HSA-73864","2/79",0.00583683560197042,0.558147404438421,0,0,17.4596246180707,89.8047399034985,"TBP;HIST1H2AC"
"Reactome_2016.15","Senescence-Associated Secretory Phenotype (SASP)_Homo sapiens_R-HSA-2559582","2/77",0.00555312720959541,0.566418975378731,0,0,17.9131213613972,93.0298978722809,"UBE2D1;HIST1H2AC"
"Reactome_2016.8","RNA Polymerase I Chain Elongation_Homo sapiens_R-HSA-73777","2/57",0.00308374164362391,0.589765589343073,0,0,24.1984271022384,139.905906834464,"TBP;HIST1H2AC"
"Reactome_2016.14","RNA Polymerase I Promoter Clearance_Homo sapiens_R-HSA-73854","2/76",0.00541373475178282,0.59164386930198,0,0,18.1488203266788,94.7153553904083,"TBP;HIST1H2AC"
"Reactome_2016.3","SIRT1 negatively regulates rRNA Expression_Homo sapiens_R-HSA-427359","2/35",0.00117255970915164,0.598005451667338,0,0,39.4088669950739,265.953345193729,"TBP;HIST1H2AC"
"Reactome_2016.17","Selenocysteine synthesis_Homo sapiens_R-HSA-2408557","2/87",0.00703662663988312,0.63329639758948,0,0,15.85414189457,78.5830581707838,"SARS;RPS11"
"Reactome_2016.13","Negative epigenetic regulation of rRNA expression_Homo sapiens_R-HSA-5250941","2/76",0.00541373475178282,0.637154936171363,0,0,18.1488203266788,94.7153553904083,"TBP;HIST1H2AC"
