"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Reactome_2016.2","IRAK2 mediated activation of TAK1 complex_Homo sapiens_R-HSA-937042","2/10",0.000230161423386202,0.176073488890444,0,0,86.9565217391304,728.411274296225,"UBB;MAP3K7"
"Reactome_2016.3","TRAF6 mediated induction of TAK1 complex_Homo sapiens_R-HSA-937072","2/16",0.000608394514713089,0.310281202503676,0,0,54.3478260869565,402.428642040311,"UBB;MAP3K7"
"BioPlanet_2019.1","IRAK2-mediated activation of TAK1 complex","2/10",0.000230161423386202,0.347543749313165,0,0,86.9565217391304,728.411274296225,"UBB;MAP3K7"
"Reactome_2016.1","IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation_Homo sapiens_R-HSA-975163","2/10",0.000230161423386202,0.352146977780889,0,0,86.9565217391304,728.411274296225,"UBB;MAP3K7"
"Reactome_2016.6","APC-Cdc20 mediated degradation of Nek2A_Homo sapiens_R-HSA-179409","2/25",0.00150108587236456,0.382776897452962,0,0,34.7826086956522,226.141444099627,"UBB;ANAPC1"
"Reactome_2016.5","APC/C:Cdc20 mediated degradation of Cyclin B_Homo sapiens_R-HSA-174048","2/23",0.00126962458036668,0.388505121592203,0,0,37.8071833648393,252.13739237135,"UBB;ANAPC1"
"BioPlanet_2019.2","TRAF6-mediated induction of TAK1 complex","2/15",0.000533125215503212,0.402509537704925,0,0,57.9710144927536,436.913289014028,"UBB;MAP3K7"
"Reactome_2016.4","Toll Like Receptor 9 (TLR9) Cascade_Homo sapiens_R-HSA-168138","3/88",0.00108975299862569,0.416830521974326,0,0,14.8221343873518,101.113698841685,"EEA1;UBB;MAP3K7"
"Reactome_2016.7","Integration of energy metabolism_Homo sapiens_R-HSA-163685","3/110",0.00206897270230563,0.452218319218231,0,0,11.8577075098814,73.2889692565789,"PRKAB2;FASN;CACNA1D"
"Reactome_2016.9","Regulation of TP53 Expression and Degradation_Homo sapiens_R-HSA-6806003","2/36",0.00310200926992981,0.527341575888068,0,0,24.1545893719807,139.509788064258,"UBB;RICTOR"
"Reactome_2016.55","Toll Like Receptor 2 (TLR2) Cascade_Homo sapiens_R-HSA-181438","2/92",0.0189990757592979,0.52851974384956,0,0,9.45179584120983,37.4609163066762,"UBB;MAP3K7"
"Reactome_2016.47","Signaling by the B Cell Receptor (BCR)_Homo sapiens_R-HSA-983705","3/233",0.0163986178159245,0.53382734592265,0,0,5.598059339429,23.0111488741584,"UBB;RICTOR;MAP3K7"
"Reactome_2016.12","Fatty Acyl-CoA Biosynthesis_Homo sapiens_R-HSA-75105","2/42",0.00420244480679031,0.535811712865764,0,0,20.703933747412,113.293764517404,"FASN;PPT2"
