"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"KEGG_2019_Mouse.1","Parkinson disease","5/144",8.53680392385743e-07,0.00025866515889288,0,0,27.7777777777778,388.158582249942,"COX8A;UBB;COX4I1;ND3;ND4"
"BioPlanet_2019.1","Parkinson's disease","5/131",5.33944598743699e-07,0.000806256344102986,0,0,30.5343511450382,441.006832092805,"COX8A;UBB;COX4I1;ND3;ND4"
"KEGG_2019_Mouse.2","Oxidative phosphorylation","4/134",2.1847647176004e-05,0.00330991854716461,0,0,23.8805970149254,256.272652488424,"COX8A;COX4I1;ND3;ND4"
"BioPlanet_2019.2","Electron transport chain","4/105",8.33397066673585e-06,0.00629214785338556,0,0,30.4761904761905,356.42424517121,"COX8A;COX4I1;ND3;ND4"
"BioPlanet_2019.3","Oxidative phosphorylation","4/136",2.31580369295417e-05,0.0116562119212027,0,0,23.5294117647059,251.133380472893,"COX8A;COX4I1;ND3;ND4"
"KEGG_2019_Mouse.3","Cardiac muscle contraction","3/78",0.000123370979579972,0.0124604689375772,0,0,30.7692307692308,276.932758391776,"COX8A;COX4I1;ATP1B1"
"KEGG_2019_Mouse.4","Thermogenesis","4/231",0.000181249737301702,0.0137296676006039,0,0,13.8528138528139,119.350783911348,"COX8A;COX4I1;ND3;ND4"
"BioPlanet_2019.4","Cardiac muscle contraction","3/80",0.000133017845664083,0.0502142367381915,0,0,30,267.750817824544,"COX8A;COX4I1;ATP1B1"
"KEGG_2019_Mouse.5","Retrograde endocannabinoid signaling","3/150",0.000842546408649779,0.0510583123641766,0,0,16,113.265309004865,"GRIA2;ND3;ND4"
"KEGG_2019_Mouse.6","Alzheimer disease","3/175",0.00131446900627501,0.0663806848168879,0,0,13.7142857142857,90.9849941816239,"COX8A;APP;COX4I1"
"BioPlanet_2019.5","GABA biosynthesis, release, reuptake and degradation","2/19",0.000253182873478102,0.0764612277903867,0,0,84.2105263157895,697.380927180953,"GAD1;SLC6A1"
"BioPlanet_2019.6","Neurotransmitter release cycle","2/36",0.000920720991927805,0.231714782968498,0,0,44.4444444444444,310.682378131794,"GAD1;SLC6A1"
"KEGG_2019_Mouse.7","GABAergic synapse","2/90",0.00561656181699289,0.243116890078406,0,0,17.7777777777778,92.1250769533124,"GAD1;SLC6A1"
"BioPlanet_2019.7","Alzheimer's disease","3/169",0.00118897876496451,0.256479705013772,0,0,14.2011834319527,95.6401494107739,"COX8A;APP;COX4I1"
"BioPlanet_2019.8","Transmission across chemical synapses","3/190",0.00166390854223932,0.314062737347673,0,0,12.6315789473684,80.8242429560865,"GRIA2;GAD1;SLC6A1"
"Reactome_2016.1","GABA synthesis, release, reuptake and degradation_Homo sapiens_R-HSA-888590","2/19",0.000253182873478102,0.387369796421496,0,0,84.2105263157895,697.380927180953,"GAD1;SLC6A1"
"Reactome_2016.24","TRIF-mediated TLR3/TLR4 signaling_Homo sapiens_R-HSA-937061","2/97",0.00649474533715331,0.414040015243523,0,0,16.4948453608247,83.0806076484713,"APP;UBB"
"Reactome_2016.23","Toll Like Receptor 3 (TLR3) Cascade_Homo sapiens_R-HSA-168164","2/97",0.00649474533715331,0.43204175503672,0,0,16.4948453608247,83.0806076484713,"APP;UBB"
"Reactome_2016.21","Neuronal System_Homo sapiens_R-HSA-112316","3/301",0.00607423765192604,0.442551600354612,0,0,7.9734219269103,40.6939438168096,"GRIA2;GAD1;SLC6A1"
"Reactome_2016.20","Toll Like Receptor 2 (TLR2) Cascade_Homo sapiens_R-HSA-181438","2/92",0.00586144392718181,0.448400460429408,0,0,17.3913043478261,89.3801617702564,"APP;UBB"
"Reactome_2016.22","MyD88-independent TLR3/TLR4 cascade_Homo sapiens_R-HSA-166166","2/97",0.00649474533715331,0.451680016629298,0,0,16.4948453608247,83.0806076484713,"APP;UBB"
"Reactome_2016.25","Platelet degranulation_Homo sapiens_R-HSA-114608","2/105",0.00756994721109914,0.463280769319268,0,0,15.2380952380952,74.4162923427325,"APP;PSAP"
"Reactome_2016.28","Activated TLR4 signalling_Homo sapiens_R-HSA-166054","2/112",0.00857224220409961,0.468411806152586,0,0,14.2857142857143,67.9889420929815,"APP;UBB"
"Reactome_2016.27","Response to elevated platelet cytosolic Ca2+_Homo sapiens_R-HSA-76005","2/110",0.00828007845951323,0.469204446039083,0,0,14.5454545454545,69.7294957795381,"APP;PSAP"
"Reactome_2016.19","Toll Like Receptor TLR6:TLR2 Cascade_Homo sapiens_R-HSA-168188","2/92",0.00586144392718181,0.472000484662535,0,0,17.3913043478261,89.3801617702564,"APP;UBB"
"Reactome_2016.29","Transcriptional Regulation by TP53_Homo sapiens_R-HSA-3700989","3/348",0.00904412514831006,0.477155568169462,0,0,6.89655172413793,32.4526888754857,"COX8A;UBB;COX4I1"
"Reactome_2016.26","Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins._Homo sapiens_R-HSA-163200","2/109",0.00813572894737989,0.478756357288124,0,0,14.6788990825688,70.6273752074809,"COX8A;COX4I1"
"Reactome_2016.75","Signaling by EGFR in Cancer_Homo sapiens_R-HSA-1643713","1/19",0.0234949864071649,0.479297722706163,0,0,42.1052631578947,157.935504209227,"UBB"
"Reactome_2016.67","Inflammasomes_Homo sapiens_R-HSA-622312","1/17",0.0210470025189845,0.480625579911138,0,0,47.0588235294118,181.69398245371,"APP"
"Reactome_2016.32","Toll Like Receptor 4 (TLR4) Cascade_Homo sapiens_R-HSA-166016","2/122",0.0101016113624518,0.482983293267228,0,0,13.1147540983607,60.2630862560445,"APP;UBB"
"Reactome_2016.76","Peptide ligand-binding receptors_Homo sapiens_R-HSA-375276","2/193",0.0240257245856911,0.483675771264571,0,0,8.29015544041451,30.9109236470584,"APP;PSAP"
"Reactome_2016.74","Signaling by Ligand-Responsive EGFR Variants in Cancer_Homo sapiens_R-HSA-5637815","1/19",0.0234949864071649,0.485774718958949,0,0,42.1052631578947,157.935504209227,"UBB"
"Reactome_2016.66","Trafficking of GluR2-containing AMPA receptors_Homo sapiens_R-HSA-416993","1/17",0.0210470025189845,0.487907785667367,0,0,47.0588235294118,181.69398245371,"GRIA2"
"Reactome_2016.62","MAP3K8 (TPL2)-dependent MAPK1/3 activation_Homo sapiens_R-HSA-5684264","1/16",0.0198208026407264,0.489126258714701,0,0,50,196.05116271977,"UBB"
"Reactome_2016.31","Formyl peptide receptors bind formyl peptides and many other ligands_Homo sapiens_R-HSA-444473","1/8",0.0099579917015561,0.491475074302608,0,0,100,460.937986410693,"APP"
"Reactome_2016.73","Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants_Homo sapiens_R-HSA-1236382","1/19",0.0234949864071649,0.492429167163866,0,0,42.1052631578947,157.935504209227,"UBB"
"Reactome_2016.69","Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon_Homo sapiens_R-HSA-936964","1/18",0.0222717298790694,0.493851401666323,0,0,44.4444444444444,169.086094363476,"UBB"
"Reactome_2016.65","Unblocking of NMDA receptor, glutamate binding and activation_Homo sapiens_R-HSA-438066","1/17",0.0210470025189845,0.495414059293019,0,0,47.0588235294118,181.69398245371,"GRIA2"
"Reactome_2016.61","TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)_Homo sapiens_R-HSA-2173791","1/16",0.0198208026407264,0.497144721972319,0,0,50,196.05116271977,"UBB"
"Reactome_2016.18","Toll Like Receptor TLR1:TLR2 Cascade_Homo sapiens_R-HSA-168179","2/92",0.00586144392718181,0.498222733810454,0,0,17.3913043478261,89.3801617702564,"APP;UBB"
"Reactome_2016.72","Translesion Synthesis by POLH_Homo sapiens_R-HSA-110320","1/19",0.0234949864071649,0.499268461152253,0,0,42.1052631578947,157.935504209227,"UBB"
"Reactome_2016.38","Glycogen storage diseases_Homo sapiens_R-HSA-3229121","1/10",0.0124325865055396,0.500575193512514,0,0,80,350.994744750651,"UBB"
"Reactome_2016.68","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha_Homo sapiens_R-HSA-1234176","1/18",0.0222717298790694,0.501113922279063,0,0,44.4444444444444,169.086094363476,"UBB"
"Reactome_2016.79","RIP-mediated NFkB activation via ZBP1_Homo sapiens_R-HSA-1810476","1/21",0.0259370936730086,0.502325991388647,0,0,38.0952380952381,139.126900827919,"APP"
"Reactome_2016.64","Translesion synthesis by POLI_Homo sapiens_R-HSA-5656121","1/17",0.0210470025189845,0.503154903969472,0,0,47.0588235294118,181.69398245371,"UBB"
"Reactome_2016.49","Advanced glycosylation endproduct receptor signaling_Homo sapiens_R-HSA-879415","1/13",0.016133351108423,0.503755657058923,0,0,61.5384615384615,253.961024748708,"APP"
"Reactome_2016.80","Ion channel transport_Homo sapiens_R-HSA-983712","2/203",0.0263860392421063,0.504633000505283,0,0,7.88177339901478,28.649617539228,"UBB;ATP1B1"
"Reactome_2016.97","TAK1 activates NFkB by phosphorylation and activation of IKKs complex_Homo sapiens_R-HSA-445989","1/26",0.0320167398038226,0.505006308245862,0,0,30.7692307692308,105.89219674129,"APP"
"Reactome_2016.60","Spry regulation of FGF signaling_Homo sapiens_R-HSA-1295596","1/16",0.0198208026407264,0.505430467338524,0,0,50,196.05116271977,"UBB"
"Reactome_2016.71","Regulation of TP53 Activity through Methylation_Homo sapiens_R-HSA-6804760","1/19",0.0234949864071649,0.506300411309327,0,0,42.1052631578947,157.935504209227,"UBB"
"Reactome_2016.82","Mitophagy_Homo sapiens_R-HSA-5205647","1/22",0.0271559477765974,0.506690245099927,0,0,36.3636363636364,131.133061295764,"UBB"
"Reactome_2016.30","Downregulation of ERBB4 signaling_Homo sapiens_R-HSA-1253288","1/8",0.0099579917015561,0.507857576779361,0,0,100,460.937986410693,"UBB"
"Reactome_2016.56","Regulation of innate immune responses to cytosolic DNA_Homo sapiens_R-HSA-3134975","1/15",0.0185931285667873,0.507990834056868,0,0,53.3333333333333,212.531370582022,"UBB"
"Reactome_2016.78","NOTCH2 Activation and Transmission of Signal to the Nucleus_Homo sapiens_R-HSA-2979096","1/21",0.0259370936730086,0.508766068201322,0,0,38.0952380952381,139.126900827919,"UBB"
"Reactome_2016.41","Synthesis And Processing Of GAG, GAGPOL Polyproteins_Homo sapiens_R-HSA-174495","1/11",0.0136676567242549,0.510036946051462,0,0,72.7272727272727,312.198040751394,"UBB"
"Reactome_2016.96","ZBP1(DAI) mediated induction of type I IFNs_Homo sapiens_R-HSA-1606322","1/26",0.0320167398038226,0.510266790623423,0,0,30.7692307692308,105.89219674129,"APP"
"KEGG_2019_Mouse.9","Non-alcoholic fatty liver disease (NAFLD)","2/151",0.0151611466696487,0.510425271211505,0,0,10.5960264900662,44.3869590865026,"COX8A;COX4I1"
"Reactome_2016.85","APC/C:Cdc20 mediated degradation of Cyclin B_Homo sapiens_R-HSA-174048","1/23",0.0283733377644313,0.510720079759764,0,0,34.7826086956522,123.906274291677,"UBB"
"Reactome_2016.63","Translesion synthesis by POLK_Homo sapiens_R-HSA-5655862","1/17",0.0210470025189845,0.511141489746766,0,0,47.0588235294118,181.69398245371,"UBB"
"Reactome_2016.81","Pink/Parkin Mediated Mitophagy_Homo sapiens_R-HSA-5205685","1/22",0.0271559477765974,0.512945680224617,0,0,36.3636363636364,131.133061295764,"UBB"
