"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"KEGG_2019_Mouse.1","Protein digestion and absorption","3/90",0.000663266953621205,0.200969886947225,0,0,17.5438596491228,128.391807084894,"COL1A1;COL5A2;ATP1B1"
"BioPlanet_2019.1","Nef-mediated downregulation of MHC class I complex cell surface expression","2/10",0.000156665375180967,0.23656471652326,0,0,105.263157894737,922.252462682947,"PACS1;B2M"
"Reactome_2016.1","Nef mediated downregulation of MHC class I complex cell surface expression_Homo sapiens_R-HSA-164940","2/10",0.000156665375180967,0.23969802402688,0,0,105.263157894737,922.252462682947,"PACS1;B2M"
"KEGG_2019_Mouse.2","Apoptosis","3/141",0.00241550124859239,0.365948439161747,0,0,11.1982082866741,67.4787061261084,"RELA;BOK;MCL1"
"BioPlanet_2019.7","Immune system signaling by interferons, interleukins, prolactin, and growth hormones","4/280",0.00190837706372767,0.41166419517554,0,0,7.5187969924812,47.0789631803159,"SOCS3;POM121;B2M;RELA"
"BioPlanet_2019.8","Interleukin-23-mediated signaling events","2/37",0.00224489118216538,0.423723210633715,0,0,28.4495021337127,173.516308112618,"SOCS3;RELA"
"BioPlanet_2019.6","HIV factor interactions with host","3/128",0.0018339865468115,0.461553280947562,0,0,12.3355263157895,77.7293985272634,"POM121;PACS1;B2M"
"BioPlanet_2019.4","Nef in HIV-1 replication and disease pathogenesis","2/28",0.00128792065180414,0.486190046056065,0,0,37.593984962406,250.177678907512,"PACS1;B2M"
"KEGG_2019_Mouse.5","Prolactin signaling pathway","2/72",0.00826304538008702,0.500740550033274,0,0,14.6198830409357,70.1164045221574,"SOCS3;RELA"
"BioPlanet_2019.10","Syndecan 1 pathway","2/46",0.00345135483406612,0.521154579943984,0,0,22.883295194508,129.725135457691,"COL1A1;COL5A2"
"BioPlanet_2019.3","Amoebiasis","3/105",0.00103780817146524,0.522363446304169,0,0,15.0375939849624,103.317959657554,"COL1A1;COL5A2;RELA"
"BioPlanet_2019.9","NCAM1 interactions","2/44",0.0031621187945382,0.530533264416964,0,0,23.9234449760766,137.715621327043,"COL1A1;COL5A2"
"BioPlanet_2019.11","Interferon signaling","3/168",0.00395817964605318,0.543350115049119,0,0,9.3984962406015,51.9922090671386,"SOCS3;POM121;B2M"
"BioPlanet_2019.5","Hemostasis pathway","5/468",0.00182318412933754,0.550601607059937,0,0,5.62303193882141,35.4654227671485,"COL1A1;EHD1;SPARC;GNA12;ATP1B1"
"Reactome_2016.2","Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters_Homo sapiens_R-HSA-164938","2/21",0.000721533502918398,0.551973129732574,0,0,50.125313283208,362.613120087072,"PACS1;B2M"
"KEGG_2019_Mouse.10","Insulin resistance","2/110",0.0185248472315401,0.561302871115666,0,0,9.56937799043062,38.1688263583207,"SOCS3;RELA"
"BioPlanet_2019.19","Adipocytokine signaling pathway","2/67",0.00719043736305205,0.571450548326768,0,0,15.7109190887667,77.5334372308823,"SOCS3;RELA"
"BioPlanet_2019.21","Interleukin-6 signaling pathway","2/71",0.00804309164380493,0.578336589625974,0,0,14.8257968865827,71.5039545870052,"SOCS3;MCL1"
"KEGG_2019_Mouse.16","Human papillomavirus infection","3/360",0.0306643064178383,0.580705302787812,0,0,4.3859649122807,15.28357876403,"COL1A1;PARD3;RELA"
"Reactome_2016.6","Disease_Homo sapiens_R-HSA-1643685","6/725",0.00227820016325122,0.580941041629061,0,0,4.3557168784029,26.5017911426809,"POM121;PORCN;PACS1;FMOD;B2M;RELA"
"KEGG_2019_Mouse.22","cGMP-PKG signaling pathway","2/172",0.0422328911763004,0.581662092109956,0,0,6.11995104039168,19.3669274771304,"GNA12;ATP1B1"
"BioPlanet_2019.18","Beta-1 integrin cell surface interactions","2/66",0.00698411683072334,0.585889800799569,0,0,15.9489633173844,79.1725156657929,"COL1A1;COL5A2"
"BioPlanet_2019.23","Prolactin activation of MAPK signaling","2/75",0.00893903481458851,0.586867068262115,0,0,14.0350877192982,66.2081074834959,"SOCS3;RELA"
"BioPlanet_2019.29","NF-kappaB activation","1/6",0.0113472880561395,0.590841550509331,0,0,87.719298245614,392.875131700875,"RELA"
"BioPlanet_2019.20","NCAM signaling for neurite out-growth","2/70",0.00782584342812174,0.590851178823192,0,0,15.0375939849624,72.9371994289175,"COL1A1;COL5A2"
"KEGG_2019_Mouse.21","Proximal tubule bicarbonate reclamation","1/22",0.0409974411975465,0.591534508707457,0,0,23.9234449760766,76.4173594268264,"ATP1B1"
"KEGG_2019_Mouse.17","Non-alcoholic fatty liver disease (NAFLD)","2/151",0.0333381437910954,0.594203386394229,0,0,6.9710700592541,23.7089792843605,"SOCS3;RELA"
"BioPlanet_2019.22","Integrins in angiogenesis","2/74",0.00871102742675298,0.597893246108955,0,0,14.2247510668563,67.4703490132416,"COL1A1;COL5A2"
"KEGG_2019_Mouse.13","Relaxin signaling pathway","2/131",0.0256654561578795,0.598202555064422,0,0,8.03535556448373,29.4303680963341,"COL1A1;RELA"
